5557	neg	bogdanich is unashamedly pro-serbian and makes little attempt to give voice to the other side .
9237	neg	eddie murphy and owen wilson have a cute partnership in i spy , but the movie around them is so often nearly nothing that their charm does n't do a load of good .
7913	neg	a tough go , but leigh 's depth and rigor , and his skill at inspiring accomplished portrayals that are all the more impressive for their lack of showiness , offsets to a notable degree the film 's often-mined and despairing milieu .
6980	neg	the kind of spectacularly misconceived enterprise that only a sophisticated cinephile could have perpetrated .
1541	pos	if this story must be told and retold -- and indeed it must -- then the grey zone is to be lauded for finding a new and ingenious angle .
2429	pos	a classy , sprightly spin on film .
701	pos	whether seen on a 10-inch television screen or at your local multiplex , the edge-of-your-seat , educational antics of steve irwin are priceless entertainment .
11	pos	what really surprises about wisegirls is its low-key quality and genuine tenderness .
8818	neg	kapur weighs down the tale with bogus profundities .
178	pos	thoroughly enjoyable .
3088	pos	about as big a crowdpleaser as they possibly come .
7541	neg	. . . fifty minutes of tedious adolescent melodramatics followed by thirty-five minutes of inflated nonsense .
8134	neg	this may be the dumbest , sketchiest movie on record about an aspiring writer 's coming-of-age .
2306	pos	could use a little more humanity , but it never lacks in eye-popping visuals .
5054	pos	it 's like rocky and bullwinkle on speed , but that 's neither completely enlightening , nor does it catch the intensity of the movie 's strangeness .
1438	pos	one from the heart .
617	pos	it 's the cinematic equivalent of a good page-turner , and even if it 's nonsense , its claws dig surprisingly deep .
9640	neg	the lousy lead performances . . . keep the movie from ever reaching the comic heights it obviously desired .
2674	pos	reign of fire just might go down as one of the all-time great apocalypse movies .
4282	pos	imagine o . henry 's < b > the gift of the magi < /b > relocated to the scuzzy underbelly of nyc 's drug scene . merry friggin ' christmas !
4131	pos	writer-director juan carlos fresnadillo makes a feature debut that is fully formed and remarkably assured .
5921	neg	i like it . no , i hate it . no , i love it . . . hell , i dunno .
9014	neg	it 's at once laughable and compulsively watchable , in its committed dumbness .
453	pos	. . . mesmerizing , an eye-opening tour of modern beijing culture in a journey of rebellion , retreat into oblivion and return .
5041	pos	i prefer soderbergh 's concentration on his two lovers over tarkovsky 's mostly male , mostly patriarchal debating societies .
3036	pos	what lee does so marvelously compelling is present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america . . . sketchy but nevertheless gripping portrait of jim brown , a celebrated wonder in the spotlight
3049	pos	mama africa pretty much delivers on that promise . it does give you a peek . the main problem being that it 's only a peek .
2844	pos	although frailty fits into a classic genre , in its script and execution it is a remarkably original work .
8217	neg	the premise for this kegger comedy probably sounded brilliant four six-packs and a pitcher of margaritas in , but the film must have been written . . . in the thrall of a vicious hangover .
3567	pos	as a girl-meets-girl romantic comedy , kissing jessica steinis quirky , charming and often hilarious . yet it 's not quite the genre-busting film it 's been hyped to be because it plays everything too safe .
3198	pos	the tonal shifts are jolting , and though wen 's messages are profound and thoughtfully delivered , more thorough transitions would have made the film more cohesive .
2888	pos	el título no engaña : la película narra una historia donde una mujer enfrentará cierta realidad , y donde el sexo es . . .
1560	pos	a welcome relief from baseball movies that try too hard to be mythic , this one is a sweet and modest and ultimately winning story .
6997	neg	barely gets off the ground .
10084	neg	most of the film feels conceived and shot on the fly -- like between lunch breaks for shearer 's radio show and his simpson voice-overs .
1121	pos	exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling .
5943	neg	it would be churlish to begrudge anyone for receiving whatever consolation that can be found in dragonfly , yet it is impossible to find the film anything but appalling , shamelessly manipulative and contrived , and totally lacking in conviction .
3927	pos	it is a strength of a documentary to disregard available bias , especially as temptingly easy as it would have been with this premise .
8405	neg	none of this violates the letter of behan 's book , but missing is its spirit , its ribald , full-throated humor .
3477	pos	director paul cox 's unorthodox , abstract approach to visualizing nijinsky 's diaries is both stimulating and demanding .
3175	pos	i loved the look of this film .
8392	neg	john leguizamo may be a dramatic actor -- just not in this movie .
4455	pos	mais um momento inspirado de david fincher .
5451	neg	off the hook is overlong and not well-acted , but credit writer-producer-director adam watstein with finishing it at all .
6511	neg	a series of immaculately composed shots of patch adams quietly freaking out does not make for much of a movie .
1645	pos	the real triumphs in igby come from philippe , who makes oliver far more interesting than the character 's lines would suggest , and sarandon , who could n't be better as a cruel but weirdly likable wasp matron .
3855	pos	it lets you brush up against the humanity of a psycho , without making him any less psycho .
8193	neg	the film 's center will not hold .
7999	neg	serry does a fine job of capturing the climate of the times and , perhaps unwittingly , relating it to what is happening in america in 2002 . but hard-to-believe plot twists force the movie off track in its final half hour .
4600	pos	for a long time the film succeeds with its dark , delicate treatment of these characters and its unerring respect for them .
6886	neg	should have been someone else-
2395	pos	'like a child with an important message to tell . . . [ skins ' ] faults are easy to forgive because the intentions are lofty . '
9707	neg	most of the movie is so deadly dull that watching the proverbial paint dry would be a welcome improvement .
4132	pos	insightfully written , delicately performed
7748	neg	you 're too conscious of the effort it takes to be this spontaneous .
2639	pos	a portrait of an artist .
7206	neg	there are plot holes big enough for shamu the killer whale to swim through .
4353	pos	gives everyone something to shout about .
5831	neg	. . . a weak and ineffective ghost story without a conclusion or pay off .
6876	neg	there is no pleasure in watching a child suffer . just embarrassment and a vague sense of shame .
6893	neg	velocity represents everything wrong with ''independent film'' as a commodified , sold-out concept on the american filmmaking scene .
5585	neg	unintelligible , poorly acted , brain-slappingly bad , harvard man is ludicrous enough that it could become a cult classic .
5304	pos	your children will be occupied for 72 minutes .
6186	neg	it is very difficult to care about the character , and that is the central flaw of the film .
5513	neg	though the film is well-intentioned , one could rent the original and get the same love story and parable .
240	pos	behan himself knew how to spin a tale and one ca n't help but think he 'd appreciate this attempt to turn his life into art .
10397	neg	a small independent film suffering from a severe case of hollywood-itis .
6648	neg	the pace and the visuals are so hyped up that a curious sense of menace informs everything .
5317	pos	a vivid , sometimes surreal , glimpse into the mysteries of human behavior .
7226	neg	the action switches between past and present , but the material link is too tenuous to anchor the emotional connections that purport to span a 125-year divide .
10214	neg	ninety minutes of viva castro ! can be as tiresome as 9 seconds of jesse helms ' anti- castro rhetoric , which are included
9780	neg	barrels along at the start before becoming mired in sentimentality .
2084	pos	the hot topics of the plot are relegated to the background -- a welcome step forward from the sally jesse raphael atmosphere of films like philadelphia and american beauty .
8582	neg	after all the big build-up , the payoff for the audience , as well as the characters , is messy , murky , unsatisfying .
47	pos	a real movie , about real people , that gives us a rare glimpse into a culture most of us do n't know .
10231	neg	if i could have looked into my future and saw how bad this movie was , i would go back and choose to skip it . fortunately , you still have that option .
338	pos	even if you ca n't pronounce `` gyro `` correctly , you 'll appreciate much of vardalos ' humor , which transcends ethnic boundaries .
2267	pos	the film is predictable in the reassuring manner of a beautifully sung holiday carol .
1046	pos	half submarine flick , half ghost story , all in one criminally neglected film
2063	pos	while general audiences might not come away with a greater knowledge of the facts of cuban music , they 'll be treated to an impressive and highly entertaining celebration of its sounds .
7317	neg	exists then as an occasionally insightful acting exercise .
2252	pos	for those who are intrigued by politics of the '70s , the film is every bit as fascinating as it is flawed .
9221	neg	the biggest problem i have ( other than the very sluggish pace ) is we never really see her esther blossom as an actress , even though her talent is supposed to be growing .
1885	pos	maybe thomas wolfe was right : you ca n't go home again .
9423	neg	a huge disappointment coming , as it does , from filmmakers and performers of this calibre
9075	neg	this mistaken-identity picture is so film-culture referential that the final product is a ghost .
887	pos	the reason this picture works better than its predecessors is that myers is no longer simply spoofing the mini-mod-madness of '60s spy movies .
4959	pos	pete 's screenplay manages to find that real natural , even-flowing tone that few movies are able to accomplish .
1963	pos	. . . a lesson in prehistoric hilarity .
5667	neg	and if you appreciate the one-sided theme to lawrence 's over-indulgent tirade , then knock yourself out and enjoy the big screen postcard that is a self-glorified martin lawrence lovefest . if you are willing to do this , then you so crazy !
6619	neg	generic slasher-movie nonsense , but it 's not without style .
1892	pos	[ shyamalan ] turns the goose-pimple genre on its empty head and fills it with spirit , purpose and emotionally bruised characters who add up to more than body count .
5740	neg	swinging , the film makes it seem , is not a hobby that attracts the young and fit . or intelligent .
4149	pos	the structure is simple , but in its own way , rabbit-proof fence is a quest story as grand as the lord of the rings .
7942	neg	denzel washington 's efforts are sunk by all the sanctimony .
1081	pos	[ t ] his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why .
3240	pos	if you can swallow its absurdities and crudities lagaan really is enormously good fun .
8454	neg	as aimless as an old pickup skidding completely out of control on a long patch of black ice , the movie makes two hours feel like four .
2624	pos	very well written and directed with brutal honesty and respect for its audience .
4001	pos	escapes the precious trappings of most romantic comedies , infusing into the story very real , complicated emotions .
226	pos	the result is something quite fresh and delightful .
840	pos	everywhere the camera looks there is something worth seeing .
2344	pos	funny , sexy , devastating and incurably romantic .
653	pos	though the plot is predictable , the movie never feels formulaic , because the attention is on the nuances of the emotional development of the delicate characters .
1763	pos	stuffed to the brim with ideas , american instigator michael moore 's film is a rambling examination of american gun culture that uses his usual modus operandi of crucifixion through juxtaposition .
98	pos	. . . a roller-coaster ride of a movie
3571	pos	from a deceptively simple premise , this deeply moving french drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times .
654	pos	sam jones became a very lucky filmmaker the day wilco got dropped from their record label , proving that one man 's ruin may be another 's fortune .
7659	neg	`` my god , i 'm behaving like an idiot ! `` yes , you are , ben kingsley .
8398	neg	a incompetência de marcus adams como roteirista só é superada por sua péssima direção .
800	pos	enjoy it for what it is ; you can hate yourself later .
7950	neg	haneke keeps us at arm 's length . guided more by intellect than heart , his story flattens instead of sharpens .
6259	neg	a lot of talent is wasted in this crass , low-wattage endeavor .
2040	pos	. . . once the true impact of the day unfolds , the power of this movie is undeniable .
4504	pos	broomfield has a rather unique approach to documentary . he thinks the film is just as much a document about him as it is about the subject .
1415	pos	my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake .
34	pos	while it would be easy to give crush the new title of two weddings and a funeral , it 's a far more thoughtful film than any slice of hugh grant whimsy .
3192	pos	it may sound like a mere disease-of- the-week tv movie , but a song for martin is made infinitely more wrenching by the performances of real-life spouses seldahl and wollter .
6711	neg	ringu is a disaster of a story , full of holes and completely lacking in chills . ignore the reputation , and ignore the film .
9557	neg	like a grinning jack o ' lantern , its apparent glee is derived from a lobotomy , having had all its vital essence scooped out and discarded .
7088	neg	[ a ] shapeless blob of desperate entertainment .
5185	pos	director lee has a true cinematic knack , but it 's also nice to see a movie with its heart so thoroughly , unabashedly on its sleeve .
3300	pos	although the subject matter may still be too close to recent national events , the film works - mostly due to its superior cast of characters .
7240	neg	a cheerful enough but imminently forgettable rip-off of [ besson 's ] earlier work .
9676	neg	it 's hard to believe that a relationship like holly and marina 's could survive the hothouse emotions of teendom , and its longevity gets more inexplicable as the characterizations turn more crassly reductive .
2566	pos	even though it is infused with the sensibility of a video director , it does n't make for completely empty entertainment
6463	neg	the only question . . . is to determine how well the schmaltz is manufactured -- to assess the quality of the manipulative engineering . average , at best , i 'm afraid .
6917	neg	if the movie succeeds in instilling a wary sense of 'there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world .
2594	pos	marvelously entertaining and deliriously joyous documentary .
3016	pos	based on dave barry 's popular book of the same name , the movie benefits from having a real writer plot out all of the characters ' moves and overlapping story .
375	pos	although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .
9357	neg	[ siegel ] and co-writers lisa bazadona and grace woodard have relied too much on convention in creating the characters who surround frankie .
8413	neg	it 's tough to tell which is in more abundant supply in this woefully hackneyed movie , directed by scott kalvert , about street gangs and turf wars in 1958 brooklyn -- stale cliches , gratuitous violence , or empty machismo .
9708	neg	in the end , tuck everlasting falls victim to that everlasting conundrum experienced by every human who ever lived : too much to do , too little time to do it in .
4557	pos	miyazaki 's nonstop images are so stunning , and his imagination so vivid , that the only possible complaint you could have about spirited away is that there is no rest period , no timeout .
1504	pos	a delightful coming-of-age story .
3432	pos	the last kiss will probably never achieve the popularity of my big fat greek wedding , but its provocative central wedding sequence has far more impact .
6932	neg	impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . for starters , the story is just too slim .
1882	pos	feral and uncomfortable .
7022	neg	for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one .
1946	pos	a directorial tour de force by bernard rose , ivans xtc . is one of this year 's very best pictures .
9629	neg	we ca n't accuse kung pow for misfiring , since it is exactly what it wants to be : an atrociously , mind-numbingly , indescribably bad movie . unfortunately , we 'd prefer a simple misfire .
9197	neg	the chateau has one very funny joke and a few other decent ones , but all it amounts to is a mildly funny , sometimes tedious , ultimately insignificant film .
6376	neg	it plays like a big-budget , after-school special with a generous cast , who at times lift the material from its well-meaning clunkiness .
598	pos	a pleasant enough comedy that should have found a summer place .
7790	neg	though howard demonstrates a great eye as a director , this southern gothic drama is sadly a tough sit , with an undeveloped narrative and enough flashbacks and heavy-handed metaphors to choke a horse -- or at least slow him down to a canter .
2368	pos	the wonder of mostly martha is the performance of gedeck , who makes martha enormously endearing .
6179	neg	horrid little propaganda film with fascinating connections not only to the serbs themselves but also to a network of american right-wing extremists .
7370	neg	has the feel of an unedited personal journal .
10621	neg	though there are many tense scenes in trapped , they prove more distressing than suspenseful .
183	pos	watching haneke 's film is , aptly enough , a challenge and a punishment . but watching huppert , a great actress tearing into a landmark role , is riveting .
5769	neg	a generic international version of a typical american horror film .
9480	neg	about amy 's cuteness , amy 's career success ( she 's a best-selling writer of self-help books who ca n't help herself ) , and amy 's neuroses when it comes to men .
1818	pos	cusack 's just brilliant in this .
1315	pos	even if you do n't think [ kissinger 's ] any more guilty of criminal activity than most contemporary statesmen , he 'd sure make a courtroom trial great fun to watch .
9046	neg	a grating , emaciated flick .
1896	pos	call it magic realism or surrealism , but miss wonton floats beyond reality with a certain degree of wit and dignity .
12	pos	( wendigo is ) why we go to the cinema : to be fed through the eye , the heart , the mind .
926	pos	throwing caution to the wind with an invitation to the hedonist in us all , nair has constructed this motion picture in such a way that even the most cynical curmudgeon with find himself or herself smiling at one time or another .
9141	neg	a modestly comic , modestly action-oriented world war ii adventure that , in terms of authenticity , is one of those films that requires the enemy to never shoot straight .
8457	neg	the redeeming feature of chan 's films has always been the action , but the stunts in the tuxedo seem tired and , what 's worse , routine .
8362	neg	an uneven film dealing with too many problems to be taken seriously .
1443	pos	the socio-histo-political treatise is told in earnest strides . . . [ and ] personal illusion is deconstructed with poignancy .
8684	neg	a terrible adaptation of a play that only ever walked the delicate tightrope between farcical and loathsome . in the wrong hands , i . e . peploe 's , it 's simply unbearable
3951	pos	baran is shockingly devoid of your typical majid majidi shoe-loving , crippled children .
6097	neg	for all its violence , the movie is remarkably dull with only caine making much of an impression .
4077	pos	scotland looks wonderful , the fans are often funny fanatics , the showdown sure beats a bad day of golf .
4854	pos	williams absolutely nails sy 's queasy infatuation and overall strangeness .
5734	neg	the film starts promisingly , but the ending is all too predictable and far too cliched to really work .
6679	neg	sewer rats could watch this movie and be so skeeved out that they 'd need a shower .
8714	neg	the movie itself appears to be running on hypertime in reverse as the truly funny bits get further and further apart .
6514	neg	a well-acted movie that simply does n't gel .
2126	pos	a polished and vastly entertaining caper film that puts the sting back into the con .
495	pos	not everything works , but the average is higher than in mary and most other recent comedies .
2197	pos	whether or not you buy mr . broomfield 's findings , the film acquires an undeniable entertainment value as the slight , pale mr . broomfield continues to force himself on people and into situations that would make lesser men run for cover .
9853	neg	oversexed , at times overwrought comedy/drama that offers little insight into the experience of being forty , female and single .
9954	neg	as a feature-length film , it wears out its welcome as tryingly as the title character .
4745	pos	evokes the style and flash of the double-cross that made mamet 's `` house of games `` and last fall 's `` heist `` so much fun .
1694	pos	lookin ' for sin , american-style ? try hell house , which documents the cautionary christian spook-a-rama of the same name .
10072	neg	it 's a long way from orwell 's dark , intelligent warning cry [ 1984 ] to the empty stud knockabout of equilibrium , and what once was conviction is now affectation .
7439	neg	this is a throwaway , junk-food movie whose rap soundtrack was better tended to than the film itself .
1466	pos	writer-director 's mehta 's effort has tons of charm and the whimsy is in the mixture , the intoxicating masala , of cultures and film genres .
8746	neg	should have been worth cheering as a breakthrough but is devoid of wit and humor .
2795	pos	witherspoon puts to rest her valley-girl image , but it 's dench who really steals the show .
2904	pos	the way the roundelay of partners functions , and the interplay within partnerships and among partnerships and the general air of gator-bashing are consistently delightful .
5064	pos	beautifully directed and convincingly acted .
3680	pos	sheds light on a subject few are familiar with , and makes you care about music you may not have heard before .
3030	pos	i like this movie a lot . i like that smith , he 's not making fun of these people , he 's not laughing at them .
9548	neg	demme gets a lot of flavor and spice into his charade remake , but he ca n't disguise that he 's spiffing up leftovers that are n't so substantial or fresh .
7260	neg	a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz .
1465	pos	an appealingly juvenile trifle that delivers its share of laughs and smiles .
4724	pos	the story that emerges has elements of romance , tragedy and even silent-movie comedy .
4507	pos	it 's excessively quirky and a little underconfident in its delivery , but otherwise this is the best 'old neighborhood ' project since christopher walken kinda romanced cyndi lauper in the opportunists .
5757	neg	the animation and game phenomenon that peaked about three years ago is actually dying a slow death , if the poor quality of pokemon 4 ever is any indication .
9346	neg	a fan film that for the uninitiated plays better on video with the sound turned down .
6225	neg	this thing is just garbage .
4449	pos	y tu mamá también is hilariously , gloriously alive , and quite often hotter than georgia asphalt .
9048	neg	presents a good case while failing to provide a reason for us to care beyond the very basic dictums of human decency .
9893	neg	let 's face it -- there are n't many reasons anyone would want to see crossroads if they 're not big fans of teen pop kitten britney spears .
2247	pos	an engrossing and infectiously enthusiastic documentary .
3807	pos	the santa clause 2 proves itself a more streamlined and thought out encounter than the original could ever have hoped to be .
6190	neg	es triste tener que decirles que lo único grato de la cinta es el cuerpo desnudo de la heather . . .
667	pos	tailored to entertain !
5190	pos	if the film 's vision of sport as a secular religion is a bit cloying , its through-line of family and community is heartening in the same way that each season marks a new start .
9408	neg	the christ allegory does n't work because there is no foundation for it
1902	pos	real women have curves wears its empowerment on its sleeve but even its worst harangues are easy to swallow thanks to remarkable performances by ferrera and ontiveros .
405	pos	it 's a humble effort , but spiced with wry humor and genuine pathos , especially between morgan and redgrave .
2672	pos	has its share of arresting images .
8270	neg	i spy is an embarrassment , a monotonous , disjointed jumble of borrowed plot points and situations . it 's as flat as an open can of pop left sitting in the sun .
6269	neg	schneider 's mugging is relentless and his constant need to suddenly transpose himself into another character undermines the story 's continuity and progression .
6335	neg	. . . an airless , prepackaged julia roberts wannabe that stinks so badly of hard-sell image-mongering you 'll wonder if lopez 's publicist should share screenwriting credit .
4179	pos	because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we 've somehow never seen before .
8032	neg	filmmakers have to dig deep to sink this low . fortunately for all involved , this movie is likely to disappear as quickly as an ice cube thrown into a pot of boiling water .
9037	neg	an imponderably stilted and self-consciously arty movie .
9535	neg	it 's a mindless action flick with a twist -- far better suited to video-viewing than the multiplex .
5285	pos	surprisingly , the film is a hilarious adventure and i shamelessly enjoyed it .
7040	neg	a perplexing example of promise unfulfilled , despite many charming moments .
9257	neg	[ a ] crushing disappointment .
5343	neg	interesting , but not compelling .
9342	neg	the movie has generic virtues , and despite a lot of involved talent , seems done by the numbers .
4249	pos	stock up on silver bullets for director neil marshall 's intense freight train of a film .
6392	neg	contains a few big laughs but many more that graze the funny bone or miss it altogether , in part because the consciously dumbed-down approach wears thin .
5826	neg	what we get . . . is caddyshack crossed with the loyal order of raccoons .
1671	pos	the film offers an intriguing what-if premise .
3917	pos	it is refreshingly undogmatic about its characters .
943	pos	a film that is a portrait of grace in an imperfect world .
10010	neg	once again , the intelligence of gay audiences has been grossly underestimated , and a meaty plot and well-developed characters have been sacrificed for skin and flash that barely fizzle .
8245	neg	de niro may enjoy the same free ride from critics afforded to clint eastwood in the lazy bloodwork . but like bruce springsteen 's gone-to-pot asbury park , new jersey , this sad-sack waste of a movie is a city of ruins .
1714	pos	there is truth here
7967	neg	what you get with empire is a movie you 've seen many times before , repackaged as new material because there is a latino in the lead .
1968	pos	it would be disingenuous to call reno a great film , but you can say that about most of the flicks moving in and out of the multiplex . this is a movie that is what it is : a pleasant distraction , a friday night diversion , an excuse to eat popcorn .
5084	pos	evokes the 19th century with a subtlety that is an object lesson in period filmmaking .
8175	neg	national lampoon 's van wilder could be the worst thing to come out of national lampoon since class reunion
8693	neg	good-looking but relentlessly lowbrow outing plays like clueless does south fork .
4363	pos	a solidly constructed , entertaining thriller that stops short of true inspiration .
8633	neg	sadly , 'garth ' has n't progressed as nicely as 'wayne . '
1610	pos	the film brilliantly shines on all the characters , as the direction is intelligently accomplished .
5794	neg	ultimately . . . the movie is too heady for children , and too preachy for adults .
6302	neg	hoffman waits too long to turn his movie in an unexpected direction , and even then his tone retains a genteel , prep-school quality that feels dusty and leatherbound .
5982	neg	an unremarkable , modern action/comedy buddy movie whose only nod to nostalgia is in the title .
524	pos	vividly conveys both the pitfalls and the pleasures of over-the-top love .
4648	pos	while not quite `` shrek `` or monsters , inc . `` , it 's not too bad . it 's worth taking the kids to .
187	pos	those outside show business will enjoy a close look at people they do n't really want to know .
9006	neg	a crude teen-oriented variation on a theme that the playwright craig lucas explored with infinitely more grace and eloquence in his prelude to a kiss .
8123	neg	shocking only in that it reveals the filmmaker 's bottomless pit of self-absorption .
5950	neg	stirs potentially enticing ingredients into an uneasy blend of ghost and close encounters of the third kind .
444	pos	the movie is one of the best examples of artful large format filmmaking you are likely to see anytime soon .
1382	pos	a strangely compelling and brilliantly acted psychological drama .
9890	neg	it 's crap on a leash -- far too polite to scale the lunatic heights of joe dante 's similarly styled gremlins .
9576	neg	the superior plotline is n't quite enough to drag along the dead ( water ) weight of the other .
9572	neg	the film desperately sinks further and further into comedy futility .
7445	neg	a mixed bag of a comedy that ca n't really be described as out of this world .
9758	neg	bravo reveals the true intent of her film by carefully selecting interview subjects who will construct a portrait of castro so predominantly charitable it can only be seen as propaganda .
6361	neg	not only is it hokey , manipulative and as bland as wonder bread dipped in milk , but it also does the absolute last thing we need hollywood doing to us : it preaches .
2255	pos	it 's a lovely , eerie film that casts an odd , rapt spell .
10457	neg	aptly named , this shimmering , beautifully costumed and filmed production does n't work for me .
5113	pos	a solidly entertaining little film .
2086	pos	a memorable experience that , like many of his works , presents weighty issues colorfully wrapped up in his own idiosyncratic strain of kitschy goodwill .
8526	neg	interesting and thoroughly unfaithful version of carmen
967	pos	this is a terrific character study , a probe into the life of a complex man .
9696	neg	they presume their audience wo n't sit still for a sociology lesson , however entertainingly presented , so they trot out the conventional science-fiction elements of bug-eyed monsters and futuristic women in skimpy clothes .
9317	neg	by halfway through this picture i was beginning to hate it , and , of course , feeling guilty for it . . . . then , miracle of miracles , the movie does a flip-flop .
8532	neg	[ a ] painfully flat gross-out comedy . . .
3677	pos	those who want to be jolted out of their gourd should drop everything and run to ichi .
4859	pos	rarely has skin looked as beautiful , desirable , even delectable , as it does in trouble every day .
4718	pos	with an admirably dark first script by brent hanley , paxton , making his directorial feature debut , does strong , measured work .
1409	pos	we learn a lot about dying coral and see a lot of life on the reef .
3834	pos	unfolds as one of the most politically audacious films of recent decades from any country , but especially from france .
8356	neg	winds up feeling like lots of other quirky movies that try to score hipness points with young adults .
3397	pos	lacks the inspiration of the original and has a bloated plot that stretches the running time about 10 minutes past a child 's interest and an adult 's patience . but it also has many of the things that made the first one charming .
7929	neg	the story itself is uninteresting , and the songs are painfully undistinguished : they might be giants ' so to be one of us may be the most tuneless tune ever composed .
6984	neg	chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama .
8978	neg	madonna has made herself over so often now , there 's apparently nothing left to work with , sort of like michael jackson 's nose .
275	pos	if you 're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then mostly martha offers all the perfect ingredients to more than satisfy your appetite .
504	pos	the bourne identity is what summer screen escapism used to be in the decades when it was geared more to grownups .
8367	neg	[ newton ] wanders through charlie completely unaware she needs to show some presence and star quality .
9732	neg	there 's not a fresh idea at the core of this tale .
7511	neg	de niro and mcdormand give solid performances , but their screen time is sabotaged by the story 's inability to create interest .
6564	neg	does n't get the job done , running off the limited chemistry created by ralph fiennes and jennifer lopez .
8239	neg	the impact of the armenian genocide is diluted by too much stage business in the modern day .
3373	pos	while this gentle and affecting melodrama will have luvvies in raptures , it 's far too slight and introspective to appeal to anything wider than a niche audience .
2378	pos	the film has the uncanny ability to right itself precisely when you think it 's in danger of going wrong .
10182	neg	a porn film without the sex scenes .
4763	pos	macdowell . . . gives give a solid , anguished performance that eclipses nearly everything else she 's ever done .
8116	neg	dreary , highly annoying . . . 'some body ' will appeal to no one .
7606	neg	. . . too gory to be a comedy and too silly to be an effective horror film .
9214	neg	something must have been lost in the translation .
3412	pos	although devoid of objectivity and full of nostalgic comments from the now middle-aged participants , dogtown and z-boys has a compelling story to tell .
2557	pos	insanely hilarious ! i have n't laughed that hard in years !
8536	neg	i 'm sure there 's a teenage boy out there somewhere who 's dying for this kind of entertainment .
9495	neg	the movie is like scorsese 's mean streets redone by someone who ignored it in favor of old 'juvenile delinquent ' paperbacks with titles like leather warriors and switchblade sexpot .
2116	pos	light-years ahead of paint-by-number american blockbusters like pearl harbor , at least artistically .
5156	pos	what sets this romantic comedy apart from most hollywood romantic comedies is its low-key way of tackling what seems like done-to-death material .
2758	pos	the movie is well crafted , and well executed . if you 're paying attention , the `` big twists `` are pretty easy to guess - but that does n't make the movie any less entertaining .
2370	pos	less front-loaded and more shapely than the two-hour version released here in 1990 .
6574	neg	the château would have been benefited from a sharper , cleaner script before it went in front of the camera . not to mention a sharper , cleaner camera lens .
3120	pos	when the movie mixes the cornpone and the cosa nostra , it finds a nice rhythm .
8147	neg	a free-for-all of half-baked thoughts , clumsily used visual tricks and self-indulgent actor moments .
2115	pos	a movie that sends you out of the theater feeling like you 've actually spent time living in another community .
3330	pos	the charm of revolution os is rather the way it introduces you to new , fervently held ideas and fanciful thinkers .
4161	pos	both grant and hoult carry the movie because they are believable as people -- flawed , assured of the wrong things , and scared to admit how much they may really need the company of others .
2648	pos	not about scares but a mood in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense .
3854	pos	the film 's highlight is definitely its screenplay , both for the rhapsodic dialogue that jumps off the page , and for the memorable character creations .
2203	pos	the direction has a fluid , no-nonsense authority , and the performances by harris , phifer and cam'ron seal the deal .
9529	neg	ca n't seem to get anywhere near the story 's center .
1401	pos	further proof that the epicenter of cool , beautiful , thought-provoking foreign cinema is smack-dab in the middle of dubya 's axis of evil .
5233	pos	though the aboriginal aspect lends the ending an extraordinary poignancy , and the story itself could be played out in any working class community in the nation .
2798	pos	ambitious , unsettling psychodrama that takes full , chilling advantage of its rough-around-the-edges , low-budget constraints .
4619	pos	though in some ways similar to catherine breillat 's fat girl , rain is the far superior film .
8860	neg	are monsters born , or made ?
9170	neg	there 's a neat twist , subtly rendered , that could have wrapped things up at 80 minutes , but kang tacks on three or four more endings .
4505	pos	at its best when the guarded , resentful betty and the manipulative yet needy margot are front and center .
77	pos	if this movie were a book , it would be a page-turner , you ca n't wait to see what happens next .
7225	neg	works hard to establish rounded characters , but then has nothing fresh or particularly interesting to say about them .
1397	pos	[ majidi ] makes us think twice about immigrants we see around us every day .
6399	neg	we hate [ madonna ] within the film 's first five minutes , and she lacks the skill or presence to regain any ground .
10608	neg	cherish would 've worked a lot better had it been a short film .
9818	neg	as with so many merchandised-to-the-max movies of this type , more time appears to have gone into recruiting the right bands for the playlist and the costuming of the stars than into the script , which has a handful of smart jokes and not much else .
1126	pos	jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory .
7481	neg	we are left with a superficial snapshot that , however engaging , is insufficiently enlightening and inviting .
5765	neg	'yes , that 's right : it 's forrest gump , angel of death . '
